report_component_id,component_type,section_id,catalogue_item_id,source_artifact_id,source_field_path,source_sha256
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-STANDARD_CBM-SPHERICITY,ART-P9-SPATIAL,models.standard_cbm.pooled_targets.sphericity,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-STANDARD_CBM-MARGIN,ART-P9-SPATIAL,models.standard_cbm.pooled_targets.margin,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-STANDARD_CBM-LOBULATION,ART-P9-SPATIAL,models.standard_cbm.pooled_targets.lobulation,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-STANDARD_CBM-SPICULATION,ART-P9-SPATIAL,models.standard_cbm.pooled_targets.spiculation,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-STANDARD_CBM-TEXTURE,ART-P9-SPATIAL,models.standard_cbm.pooled_targets.texture,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-STANDARD_CBM-POOLED,ART-P9-SPATIAL,models.standard_cbm.pooled_all_targets,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-MIXED_CEM-MALIGNANCY,ART-P9-SPATIAL,models.mixed_cem.pooled_targets.malignancy,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-MIXED_CEM-SUBTLETY,ART-P9-SPATIAL,models.mixed_cem.pooled_targets.subtlety,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-MIXED_CEM-INTERNALSTRUCTURE,ART-P9-SPATIAL,models.mixed_cem.pooled_targets.internalStructure,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-MIXED_CEM-CALCIFICATION,ART-P9-SPATIAL,models.mixed_cem.pooled_targets.calcification,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-MIXED_CEM-SPHERICITY,ART-P9-SPATIAL,models.mixed_cem.pooled_targets.sphericity,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-MIXED_CEM-MARGIN,ART-P9-SPATIAL,models.mixed_cem.pooled_targets.margin,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-MIXED_CEM-LOBULATION,ART-P9-SPATIAL,models.mixed_cem.pooled_targets.lobulation,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-MIXED_CEM-SPICULATION,ART-P9-SPATIAL,models.mixed_cem.pooled_targets.spiculation,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-MIXED_CEM-TEXTURE,ART-P9-SPATIAL,models.mixed_cem.pooled_targets.texture,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-MIXED_CEM-POOLED,ART-P9-SPATIAL,models.mixed_cem.pooled_all_targets,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-LEARNED_SOFTMAX_GAM-MALIGNANCY,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.malignancy,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-LEARNED_SOFTMAX_GAM-SUBTLETY,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.subtlety,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-LEARNED_SOFTMAX_GAM-INTERNALSTRUCTURE,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.internalStructure,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-LEARNED_SOFTMAX_GAM-CALCIFICATION,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.calcification,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-LEARNED_SOFTMAX_GAM-SPHERICITY,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.sphericity,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-LEARNED_SOFTMAX_GAM-MARGIN,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.margin,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-LEARNED_SOFTMAX_GAM-LOBULATION,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.lobulation,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-LEARNED_SOFTMAX_GAM-SPICULATION,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.spiculation,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-LEARNED_SOFTMAX_GAM-TEXTURE,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_targets.texture,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-LEARNED_SOFTMAX_GAM-POOLED,ART-P9-SPATIAL,models.learned_softmax_gam.pooled_all_targets,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P9-FAITHFULNESS-GLOBAL,ART-P9-SPATIAL,models,64656d54e573e2ce8c626c6403e6dc295498d233dd90c4152efcd12b9240cfbf
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P10-FIGURE-RPT-F08,ART-P10-REPORT-PLAN,RPT-F08,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c
RPT-F08,figure,SEC-RESULTS-WHERE,RES-P10-REPORT-EVIDENCE-04,ART-P10-REPORT-PLAN,SEC-RESULTS-WHERE,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c
RPT-T11.row.0,table_row,SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-LOBULATION,ART-P9-CONCEPT,learned_softmax_gam.pooled.lobulation,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-T11.row.1,table_row,SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-MARGIN,ART-P9-CONCEPT,learned_softmax_gam.pooled.margin,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-T11.row.2,table_row,SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-SPHERICITY,ART-P9-CONCEPT,learned_softmax_gam.pooled.sphericity,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-T11.row.3,table_row,SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-SPICULATION,ART-P9-CONCEPT,learned_softmax_gam.pooled.spiculation,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-T11.row.4,table_row,SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-SUBTLETY,ART-P9-CONCEPT,learned_softmax_gam.pooled.subtlety,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-T11.row.5,table_row,SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-TEXTURE,ART-P9-CONCEPT,learned_softmax_gam.pooled.texture,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-T11.row.6,table_row,SEC-RESULTS-WHAT,RES-P9-CONCEPT-MIXED_CEM-LOBULATION,ART-P9-CONCEPT,mixed_cem.pooled.lobulation,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-T11.row.7,table_row,SEC-RESULTS-WHAT,RES-P9-CONCEPT-MIXED_CEM-MARGIN,ART-P9-CONCEPT,mixed_cem.pooled.margin,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-T11.row.8,table_row,SEC-RESULTS-WHAT,RES-P9-CONCEPT-MIXED_CEM-SPHERICITY,ART-P9-CONCEPT,mixed_cem.pooled.sphericity,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-T11.row.9,table_row,SEC-RESULTS-WHAT,RES-P9-CONCEPT-MIXED_CEM-SPICULATION,ART-P9-CONCEPT,mixed_cem.pooled.spiculation,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-T11.row.10,table_row,SEC-RESULTS-WHAT,RES-P9-CONCEPT-MIXED_CEM-SUBTLETY,ART-P9-CONCEPT,mixed_cem.pooled.subtlety,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-T11.row.11,table_row,SEC-RESULTS-WHAT,RES-P9-CONCEPT-MIXED_CEM-TEXTURE,ART-P9-CONCEPT,mixed_cem.pooled.texture,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-T11.row.12,table_row,SEC-RESULTS-WHAT,RES-P9-CONCEPT-STANDARD_CBM-LOBULATION,ART-P9-CONCEPT,standard_cbm.pooled.lobulation,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-T11.row.13,table_row,SEC-RESULTS-WHAT,RES-P9-CONCEPT-STANDARD_CBM-MARGIN,ART-P9-CONCEPT,standard_cbm.pooled.margin,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-T11.row.14,table_row,SEC-RESULTS-WHAT,RES-P9-CONCEPT-STANDARD_CBM-SPHERICITY,ART-P9-CONCEPT,standard_cbm.pooled.sphericity,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-T11.row.15,table_row,SEC-RESULTS-WHAT,RES-P9-CONCEPT-STANDARD_CBM-SPICULATION,ART-P9-CONCEPT,standard_cbm.pooled.spiculation,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-T11.row.16,table_row,SEC-RESULTS-WHAT,RES-P9-CONCEPT-STANDARD_CBM-SUBTLETY,ART-P9-CONCEPT,standard_cbm.pooled.subtlety,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-T11.row.17,table_row,SEC-RESULTS-WHAT,RES-P9-CONCEPT-STANDARD_CBM-TEXTURE,ART-P9-CONCEPT,standard_cbm.pooled.texture,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-T12.row.0,table_row,SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-CALCIFICATION,ART-P9-CONCEPT,learned_softmax_gam.pooled.calcification,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-T12.row.1,table_row,SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-INTERNALSTRUCTURE,ART-P9-CONCEPT,learned_softmax_gam.pooled.internalStructure,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-T12.row.2,table_row,SEC-RESULTS-WHAT,RES-P9-CONCEPT-MIXED_CEM-CALCIFICATION,ART-P9-CONCEPT,mixed_cem.pooled.calcification,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-T12.row.3,table_row,SEC-RESULTS-WHAT,RES-P9-CONCEPT-MIXED_CEM-INTERNALSTRUCTURE,ART-P9-CONCEPT,mixed_cem.pooled.internalStructure,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-T12.row.4,table_row,SEC-RESULTS-WHAT,RES-P9-CONCEPT-STANDARD_CBM-CALCIFICATION,ART-P9-CONCEPT,standard_cbm.pooled.calcification,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-T12.row.5,table_row,SEC-RESULTS-WHAT,RES-P9-CONCEPT-STANDARD_CBM-INTERNALSTRUCTURE,ART-P9-CONCEPT,standard_cbm.pooled.internalStructure,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-STANDARD_CBM-SUBTLETY,ART-P9-CONCEPT,standard_cbm.pooled.subtlety,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-STANDARD_CBM-SPHERICITY,ART-P9-CONCEPT,standard_cbm.pooled.sphericity,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-STANDARD_CBM-MARGIN,ART-P9-CONCEPT,standard_cbm.pooled.margin,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-STANDARD_CBM-LOBULATION,ART-P9-CONCEPT,standard_cbm.pooled.lobulation,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-STANDARD_CBM-SPICULATION,ART-P9-CONCEPT,standard_cbm.pooled.spiculation,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-STANDARD_CBM-TEXTURE,ART-P9-CONCEPT,standard_cbm.pooled.texture,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-MIXED_CEM-SUBTLETY,ART-P9-CONCEPT,mixed_cem.pooled.subtlety,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-MIXED_CEM-SPHERICITY,ART-P9-CONCEPT,mixed_cem.pooled.sphericity,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-MIXED_CEM-MARGIN,ART-P9-CONCEPT,mixed_cem.pooled.margin,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-MIXED_CEM-LOBULATION,ART-P9-CONCEPT,mixed_cem.pooled.lobulation,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-MIXED_CEM-SPICULATION,ART-P9-CONCEPT,mixed_cem.pooled.spiculation,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-MIXED_CEM-TEXTURE,ART-P9-CONCEPT,mixed_cem.pooled.texture,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-SUBTLETY,ART-P9-CONCEPT,learned_softmax_gam.pooled.subtlety,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-SPHERICITY,ART-P9-CONCEPT,learned_softmax_gam.pooled.sphericity,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-MARGIN,ART-P9-CONCEPT,learned_softmax_gam.pooled.margin,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-LOBULATION,ART-P9-CONCEPT,learned_softmax_gam.pooled.lobulation,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-SPICULATION,ART-P9-CONCEPT,learned_softmax_gam.pooled.spiculation,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-TEXTURE,ART-P9-CONCEPT,learned_softmax_gam.pooled.texture,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P10-FIGURE-RPT-F09A,ART-P10-REPORT-PLAN,RPT-F09A,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c
RPT-F09A,figure,SEC-RESULTS-WHAT,RES-P10-REPORT-EVIDENCE-05,ART-P10-REPORT-PLAN,SEC-RESULTS-WHAT,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c
RPT-F09B,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-STANDARD_CBM-INTERNALSTRUCTURE,ART-P9-CONCEPT,standard_cbm.pooled.internalStructure,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-F09B,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-STANDARD_CBM-CALCIFICATION,ART-P9-CONCEPT,standard_cbm.pooled.calcification,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-F09B,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-MIXED_CEM-INTERNALSTRUCTURE,ART-P9-CONCEPT,mixed_cem.pooled.internalStructure,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-F09B,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-MIXED_CEM-CALCIFICATION,ART-P9-CONCEPT,mixed_cem.pooled.calcification,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-F09B,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-INTERNALSTRUCTURE,ART-P9-CONCEPT,learned_softmax_gam.pooled.internalStructure,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-F09B,figure,SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-CALCIFICATION,ART-P9-CONCEPT,learned_softmax_gam.pooled.calcification,f0c2ee330998b4ee8b635517093ad3f08928bc7761c6e794abd9b3a25999139a
RPT-F09B,figure,SEC-RESULTS-WHAT,RES-P10-FIGURE-RPT-F09B,ART-P10-REPORT-PLAN,RPT-F09B,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c
RPT-F09B,figure,SEC-RESULTS-WHAT,RES-P10-REPORT-EVIDENCE-05,ART-P10-REPORT-PLAN,SEC-RESULTS-WHAT,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c
RPT-T15.row.0,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-LEARNED_SOFTMAX_GAM-CALCIFICATION,ART-P9-CONTRIBUTION-CENTERING,learned_softmax_gam,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690
RPT-T15.row.1,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-LEARNED_SOFTMAX_GAM-INTERNALSTRUCTURE,ART-P9-CONTRIBUTION-CENTERING,learned_softmax_gam,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690
RPT-T15.row.2,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-LEARNED_SOFTMAX_GAM-LOBULATION,ART-P9-CONTRIBUTION-CENTERING,learned_softmax_gam,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690
RPT-T15.row.3,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-LEARNED_SOFTMAX_GAM-MARGIN,ART-P9-CONTRIBUTION-CENTERING,learned_softmax_gam,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690
RPT-T15.row.4,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-LEARNED_SOFTMAX_GAM-SPHERICITY,ART-P9-CONTRIBUTION-CENTERING,learned_softmax_gam,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690
RPT-T15.row.5,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-LEARNED_SOFTMAX_GAM-SPICULATION,ART-P9-CONTRIBUTION-CENTERING,learned_softmax_gam,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690
RPT-T15.row.6,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-LEARNED_SOFTMAX_GAM-SUBTLETY,ART-P9-CONTRIBUTION-CENTERING,learned_softmax_gam,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690
RPT-T15.row.7,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-LEARNED_SOFTMAX_GAM-TEXTURE,ART-P9-CONTRIBUTION-CENTERING,learned_softmax_gam,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690
RPT-T15.row.8,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-MIXED_CEM-CALCIFICATION,ART-P9-CONTRIBUTION-CENTERING,mixed_cem,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690
RPT-T15.row.9,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-MIXED_CEM-INTERNALSTRUCTURE,ART-P9-CONTRIBUTION-CENTERING,mixed_cem,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690
RPT-T15.row.10,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-MIXED_CEM-LOBULATION,ART-P9-CONTRIBUTION-CENTERING,mixed_cem,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690
RPT-T15.row.11,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-MIXED_CEM-MARGIN,ART-P9-CONTRIBUTION-CENTERING,mixed_cem,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690
RPT-T15.row.12,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-MIXED_CEM-SPHERICITY,ART-P9-CONTRIBUTION-CENTERING,mixed_cem,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690
RPT-T15.row.13,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-MIXED_CEM-SPICULATION,ART-P9-CONTRIBUTION-CENTERING,mixed_cem,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690
RPT-T15.row.14,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-MIXED_CEM-SUBTLETY,ART-P9-CONTRIBUTION-CENTERING,mixed_cem,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690
RPT-T15.row.15,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-MIXED_CEM-TEXTURE,ART-P9-CONTRIBUTION-CENTERING,mixed_cem,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690
RPT-T15.row.16,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-STANDARD_CBM-CALCIFICATION,ART-P9-CONTRIBUTION-CENTERING,standard_cbm,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690
RPT-T15.row.17,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-STANDARD_CBM-INTERNALSTRUCTURE,ART-P9-CONTRIBUTION-CENTERING,standard_cbm,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690
RPT-T15.row.18,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-STANDARD_CBM-LOBULATION,ART-P9-CONTRIBUTION-CENTERING,standard_cbm,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690
RPT-T15.row.19,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-STANDARD_CBM-MARGIN,ART-P9-CONTRIBUTION-CENTERING,standard_cbm,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690
RPT-T15.row.20,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-STANDARD_CBM-SPHERICITY,ART-P9-CONTRIBUTION-CENTERING,standard_cbm,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690
RPT-T15.row.21,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-STANDARD_CBM-SPICULATION,ART-P9-CONTRIBUTION-CENTERING,standard_cbm,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690
RPT-T15.row.22,table_row,SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-STANDARD_CBM-SUBTLETY,ART-P9-CONTRIBUTION-CENTERING,standard_cbm,142356fe50bfbbfdc9592e85e456123de3a6449d11a57aa15ab47f8841993690
